stars,reviews,category,isBestSeller,boughtInLastMonth,estimatedRevenue,priceOptimality,price
0.8143201609354145,0.0,0.9828411723942857,0.0,0.0,0.0,0.0,20.99
0.6557635942374075,0.0,0.2622484258263509,0.0,0.695115574719323,0.0,0.0,23.99
0.5215502798560964,0.9889668040542786,0.5788164997043436,0.0,0.0,0.9894501322659771,0.9873392306834251,5.89
0.0,0.0,0.48732551613400843,0.0,0.0,0.0,0.0,14.21
0.2394259252812132,0.9538782105413937,0.2735590672674116,0.0,0.0,0.9912071457672201,0.9873392306834251,35.29
0.48176328860691836,0.0,0.9942980941169247,0.0,0.0,0.0,0.0,69.99
0.9349152267470091,0.0,0.7818102179374977,0.0,0.0,0.0,0.0,9.99
0.758594655242711,0.0,0.1675804869132787,0.0,0.695115574719323,0.0,0.0,209.99
0.758594655242711,0.0,0.755593193272076,0.0,0.0,0.0,0.0,43.99
0.0,0.0,0.4662479257737553,0.0,0.0,0.0,0.0,79.99
0.758594655242711,0.0,0.7255070592439171,0.0,0.0,0.0,0.0,29.99
0.705776787567053,0.0,0.5518233677881046,0.0,0.8812815895276936,0.0,0.0,66.0
0.758594655242711,0.0,0.4490226663240151,0.0,0.8864720370463305,0.0,0.0,24.98
0.758594655242711,0.0,0.7050762420057441,0.0,0.0,0.0,0.0,21.99
0.758594655242711,0.9948833010120778,0.9597088747688527,0.0,0.8678652036489611,0.9972619545045618,0.9990281346434793,54.4
0.0,0.0,0.9971512383419775,0.0,0.0,0.0,0.0,110.56
0.2394259252812132,0.9802862519206398,0.4662479257737553,0.0,0.0,0.9901612503225836,0.9873392306834251,11.99
0.8143201609354145,0.9999124221772754,0.48732551613400843,0.0,0.695115574719323,0.9991660242738465,0.9998518655166256,13.99
0.758594655242711,0.0,0.8516179861710829,0.0,0.8470395676234036,0.0,0.0,45.0
0.758594655242711,0.0,0.9684182414600301,0.0,0.695115574719323,0.0,0.0,18.99
0.8143201609354145,0.0,0.2388632763797729,0.0,0.8678652036489611,0.0,0.0,24.99
0.8143201609354145,0.0,0.7016405653792153,0.0,0.0,0.0,0.0,13.97
0.5637486613813445,0.9958789837352072,0.6162698374365357,0.0,0.695115574719323,0.9953363829835545,0.9990281346434793,13.99
0.6084539686796343,0.0,0.9857121071316427,0.0,0.695115574719323,0.0,0.0,27.98
0.3759431556019339,0.0,0.8578112990060476,0.0,0.0,0.0,0.0,16.99
0.0,0.0,0.7016405653792153,0.0,0.0,0.0,0.0,29.95
0.8143201609354145,0.96881715171906,0.6088769278612883,0.0,0.0,0.9941077959408892,0.9873392306834251,57.99
0.8143201609354145,0.9986615162222685,0.07719392548486403,0.0,0.0,0.9966843035096842,0.9990281346434793,10.18
0.8730581254475995,0.0,0.6561276165274902,0.0,0.0,0.0,0.0,18.99
1.0,0.0,0.9214648391138411,0.0,0.0,0.0,0.0,16.99
0.8730581254475995,0.0,0.645386991997712,1.0,0.9308013259424133,0.0,0.0,19.99
0.6084539686796343,0.0,0.4662479257737553,0.0,0.0,0.0,0.0,11.99
0.5215502798560964,0.0,0.4662479257737553,0.0,0.0,0.0,0.0,15.99
0.48176328860691836,0.9850900461985524,0.691279443522111,0.0,0.7554272310990426,0.9895311810936571,0.9873392306834251,7.99
0.4442940090891156,0.0,0.6051626730701443,0.0,0.695115574719323,0.0,0.0,15.49
0.8143201609354145,0.9993135257127401,0.543983405825574,0.0,0.8055594147691001,0.997226741009973,0.9990281346434793,7.99
0.48176328860691836,0.96881715171906,0.03176404824627432,0.0,0.0,0.9904528970816823,0.9873392306834251,19.99
0.0,0.0,0.5160613985061411,0.0,0.0,0.0,0.0,21.18
0.758594655242711,0.0,0.7016405653792153,0.0,0.0,0.0,0.0,15.99
0.705776787567053,0.0,0.7322495065985376,0.0,0.8470395676234036,0.0,0.0,20.96
0.758594655242711,0.0,0.6773349558468611,0.0,0.0,0.0,0.0,7.99
0.6557635942374075,0.0,0.0868919862211624,0.0,0.695115574719323,0.0,0.0,7.99
0.6084539686796343,0.0,0.6773349558468611,0.0,0.0,0.0,0.0,39.99
0.705776787567053,0.0,0.7850543166967784,0.0,0.8751875680129666,0.0,0.0,11.99
0.6084539686796343,0.0,0.8043711429958463,0.0,0.8307795046455165,0.0,0.0,29.99
0.6084539686796343,0.0,0.7050762420057441,0.0,0.695115574719323,0.0,0.0,17.99
0.6557635942374075,0.9984952977779034,0.07719392548486403,0.0,0.695115574719323,0.9951319863350161,0.9990281346434793,4.93
0.8143201609354145,0.0,0.42252007707660144,0.0,0.0,0.0,0.0,9.95
1.0,0.0,0.23284089620059795,0.0,0.0,0.0,0.0,17.98
0.6084539686796343,0.9934122844264891,0.0445076736656046,0.0,0.695115574719323,0.9933436821356487,0.9990281346434793,9.99
0.758594655242711,0.9961615147920675,0.48732551613400843,0.0,0.695115574719323,0.995321196787282,0.9990281346434793,12.99
0.6557635942374075,0.0,0.6947422563708716,0.0,0.0,0.0,0.0,7.95
0.5215502798560964,0.0,0.3471473890077248,0.0,0.0,0.0,0.0,15.98
1.0,0.9137776437179557,0.9885785546682353,0.0,0.695115574719323,0.9869996488913294,0.0,27.99
0.8143201609354145,0.0,0.9362731626810796,0.0,0.0,0.0,0.0,15.99
0.705776787567053,0.0,0.6773349558468611,0.0,0.695115574719323,0.0,0.0,25.89
0.4442940090891156,0.0,0.3810622996535392,0.0,0.0,0.0,0.0,12.99
0.8143201609354145,0.9930840407978306,0.6489776428575502,0.0,0.0,0.9916303302946892,0.9990281346434793,6.31
0.0,0.0,0.6162698374365357,0.0,0.7554272310990426,0.0,0.0,9.99
0.0,0.0,0.23284089620059795,0.0,0.0,0.0,0.0,37.99
0.6084539686796343,0.0,0.7522820703995179,0.0,0.0,0.0,0.0,14.69
0.705776787567053,0.9954939339782256,0.9742011751888318,0.0,0.0,0.9949857608557142,0.9990281346434793,12.99
0.6084539686796343,0.0,0.6489776428575502,0.0,0.0,0.0,0.0,9.99
0.8143201609354145,0.0,0.971312020442394,0.0,0.0,0.0,0.0,13.99
0.6557635942374075,0.0,0.7085030511237548,0.0,0.0,0.0,0.0,180.72
0.758594655242711,0.0,0.601436356391196,0.0,0.7554272310990426,0.0,0.0,36.99
0.8730581254475995,0.0,0.1746065807154903,0.0,0.0,0.0,0.0,34.59
0.8730581254475995,0.0,0.666775955962056,0.0,0.8055594147691001,0.0,0.0,28.99
0.8143201609354145,0.0,0.8914575606648498,0.0,0.8055594147691001,0.0,0.0,11.99
0.6557635942374075,0.9997709237845329,0.4914839848263829,0.0,0.0,0.9984271449860794,0.9998518655166256,9.49
0.5637486613813445,0.0,0.32185411468978176,0.0,0.0,0.0,0.0,64.95
0.4090506196723468,0.0,0.8391584358995716,0.0,0.0,0.0,0.0,139.0
0.705776787567053,0.0,0.2388632763797729,0.0,0.8307795046455165,0.0,0.0,9.99
0.6557635942374075,0.0,0.9770857336835164,0.0,0.0,0.0,0.0,59.9
0.8143201609354145,0.0,0.5901835147425959,0.0,0.695115574719323,0.0,0.0,31.97
0.4442940090891156,0.0,0.8914575606648498,0.0,0.8678652036489611,0.0,0.0,28.9
0.8143201609354145,0.0,0.137946838961308,0.0,0.0,0.0,0.0,28.34
0.3157854286220116,0.7713442780539885,0.5788164997043436,0.0,0.7554272310990426,0.9709657697128145,0.0,13.99
0.3157854286220116,0.0,0.9333215971724925,0.0,0.0,0.0,0.0,16.99
0.8143201609354145,0.0,0.927403383089539,0.0,0.0,0.0,0.0,31.99
0.0,0.0,0.29010220982875523,0.0,0.0,0.0,0.0,59.99
0.6557635942374075,0.0,0.9362731626810796,0.0,0.0,0.0,0.0,28.99
0.3759431556019339,0.9995975356168726,0.7356083695423253,0.0,0.695115574719323,0.9978063178414189,0.9998518655166256,7.99
0.6557635942374075,0.9992123452413811,0.4533607399674272,0.0,0.7554272310990426,0.9967797109690884,0.9990281346434793,6.59
0.705776787567053,0.0,0.20793829873599634,0.0,0.8307795046455165,0.0,0.0,34.99
0.758594655242711,0.0,0.7489631694900598,0.0,0.8055594147691001,0.0,0.0,19.99
0.758594655242711,0.0,0.49974641482433996,0.0,0.0,0.0,0.0,95.0
0.758594655242711,0.0,0.2622484258263509,0.0,0.7554272310990426,0.0,0.0,19.96
0.3759431556019339,0.0,0.7588966069954828,0.0,0.7554272310990426,0.0,0.0,18.73
0.8143201609354145,0.0,0.7050762420057441,0.0,0.695115574719323,0.0,0.0,59.99
0.0,0.0,0.39512898182842715,0.0,0.0,0.0,0.0,83.99
0.705776787567053,0.9995881057136521,0.4914839848263829,0.0,0.0,0.9986633663350546,0.9998518655166256,22.95
0.0,0.0,0.9885785546682353,0.0,0.0,0.0,0.0,98.0
0.48176328860691836,0.6894266231993326,0.6162698374365357,0.0,0.695115574719323,0.9709363470029541,0.0,20.99
0.8143201609354145,0.0,0.7322495065985376,0.0,0.695115574719323,0.0,0.0,8.99
0.6084539686796343,0.0,0.39512898182842715,0.0,0.0,0.0,0.0,22.99
0.48176328860691836,0.0,0.11367861821583053,0.0,0.7554272310990426,0.0,0.0,7.39
0.8143201609354145,0.0,0.10507870664807606,0.0,0.695115574719323,0.0,0.0,10.79
0.705776787567053,0.0,0.22674129893484568,0.0,0.8470395676234036,0.0,0.0,29.99
0.0,0.0,0.03176404824627432,0.0,0.0,0.0,0.0,54.53
0.8143201609354145,0.0,0.9942980941169247,0.0,0.0,0.0,0.0,56.0
1.0,0.819684587411129,0.48732551613400843,0.0,0.0,0.980667109544651,0.0,25.99
0.0,0.0,0.29010220982875523,0.0,0.0,0.0,0.0,27.01
0.5215502798560964,0.0,0.3810622996535392,0.0,0.0,0.0,0.0,29.99
0.758594655242711,0.0,0.6051626730701443,0.0,0.0,0.0,0.0,10.99
0.705776787567053,0.0,0.3715349288831262,0.0,0.0,0.0,0.0,9.99
0.5215502798560964,0.0,0.9538789824962051,0.0,0.0,0.0,0.0,11.39
0.8143201609354145,0.0,0.9421613717829265,0.0,0.0,0.0,0.0,33.99
0.5637486613813445,0.0,0.9362731626810796,0.0,0.8307795046455165,0.0,0.0,21.99
1.0,0.0,0.9914405415665022,0.0,0.0,0.0,0.0,16.98
0.758594655242711,0.0,0.4662479257737553,0.0,0.7554272310990426,0.0,0.0,17.99
0.6084539686796343,0.9896092465085565,0.12200373996101305,0.0,0.0,0.9964944494556951,0.9873392306834251,62.55
0.8143201609354145,0.0,0.7489631694900598,0.0,0.8587899597780002,0.0,0.0,6.0
1.0,0.0,0.3618808444246417,0.0,0.0,0.0,0.0,22.03
0.5637486613813445,0.0,0.5939469325840669,0.0,0.8909729162061171,0.0,0.0,69.95
0.758594655242711,0.0,0.8328914622659155,0.0,0.7554272310990426,0.0,0.0,15.49
0.0,0.0,0.5864074133759125,0.0,0.0,0.0,0.0,9.49
0.4442940090891156,0.987636024068729,0.0,0.0,0.8470395676234036,0.9929449702732458,0.9873392306834251,15.99
0.758594655242711,0.0,0.4662479257737553,0.0,0.695115574719323,0.0,0.0,16.49
0.5215502798560964,0.0,0.7119210791704275,0.0,0.695115574719323,0.0,0.0,22.99
0.3448835089593717,0.0,0.8391584358995716,0.0,0.0,0.0,0.0,16.99
0.8143201609354145,0.0,0.8975019050635142,0.0,0.8470395676234036,0.0,0.0,16.69
0.0,0.0,0.22056057724516603,0.0,0.0,0.0,0.0,664.99
0.8143201609354145,0.0,0.691279443522111,0.0,0.695115574719323,0.0,0.0,33.96
0.8143201609354145,0.0,0.7221233196626267,0.0,0.0,0.0,0.0,15.99
0.6557635942374075,0.0,0.8454004862374609,0.0,0.9455455307683632,0.0,0.0,9.89
1.0,0.0,0.3421652595942315,0.0,0.0,0.0,0.0,5.39
0.5215502798560964,0.0,0.14561097874864098,0.0,0.0,0.0,0.0,40.96
0.758594655242711,0.0,0.39512898182842715,0.0,0.7554272310990426,0.0,0.0,15.99
1.0,0.819684587411129,0.12200373996101305,0.0,0.0,0.989112598936994,0.0,93.27
1.0,0.5218198075748837,0.7947440457374182,0.0,0.0,0.957702256679935,0.0,17.99
0.4442940090891156,0.9905743553664452,0.9742011751888318,0.0,0.0,0.9952906591688898,0.9873392306834251,29.99
0.0,0.0,0.9914405415665022,0.0,0.0,0.0,0.0,45.99
0.0,0.0,0.5711728328452552,0.0,0.0,0.0,0.0,84.99
0.8143201609354145,0.0,0.528122549836688,0.0,0.0,0.0,0.0,42.39
0.4090506196723468,0.0,0.29010220982875523,0.0,0.0,0.0,0.0,29.95
0.0,0.0,0.5788164997043436,0.0,0.0,0.0,0.0,14.99
0.758594655242711,0.0,0.9509568534600527,0.0,0.0,0.0,0.0,11.73
0.6557635942374075,0.0,0.9509568534600527,0.0,0.0,0.0,0.0,19.99
0.4442940090891156,0.0,0.39976081945339187,0.0,0.0,0.0,0.0,0.0
0.758594655242711,0.9841164142569563,0.8516179861710829,0.0,0.7554272310990426,0.9920813179414448,0.9873392306834251,15.75
0.5215502798560964,0.0,0.8043711429958463,0.0,0.0,0.0,0.0,32.9
0.758594655242711,0.0,0.9770857336835164,0.0,0.0,0.0,0.0,28.12
0.705776787567053,0.0,0.3904690598686026,0.0,0.7554272310990426,0.0,0.0,12.99
0.0,0.0,0.755593193272076,0.0,0.0,0.0,0.0,21.11
0.8143201609354145,0.0,0.11367861821583053,0.0,0.7554272310990426,0.0,0.0,37.3
0.758594655242711,0.0,0.4662479257737553,0.0,0.9175030426109484,0.0,0.0,19.97
0.4442940090891156,0.0,0.7818102179374977,0.0,0.0,0.0,0.0,39.58
0.0,0.0,0.9971512383419775,0.0,0.0,0.0,0.0,92.82
1.0,0.0,0.4662479257737553,0.0,0.0,0.0,0.0,29.99
0.6084539686796343,0.0,0.5901835147425959,0.0,0.695115574719323,0.0,0.0,19.99
0.705776787567053,0.0,0.5711728328452552,0.0,0.0,0.0,0.0,17.19
0.5637486613813445,0.851490721922695,0.4914839848263829,0.0,0.0,0.9684756544203692,0.0,6.99
0.48176328860691836,0.0,0.3421652595942315,0.0,0.0,0.0,0.0,29.95
0.8143201609354145,0.0,0.7050762420057441,0.0,0.0,0.0,0.0,198.0
0.8730581254475995,0.0,0.45767737825513166,0.0,0.7554272310990426,0.0,0.0,26.89
0.0,0.0,0.6947422563708716,0.0,0.0,0.0,0.0,8.99
0.6557635942374075,0.0,0.9095256823073841,0.0,0.7554272310990426,0.0,0.0,179.99
0.0,0.0,0.3763140597716961,0.0,0.0,0.0,0.0,3699.99
0.758594655242711,0.0,0.23284089620059795,0.0,0.0,0.0,0.0,89.99
0.8143201609354145,0.9996868563602325,0.9362731626810796,0.0,0.695115574719323,0.9992431948236818,0.9998518655166256,54.99
0.8143201609354145,0.0,0.3471473890077248,0.0,0.0,0.0,0.0,7.49
0.10236062413958369,0.0,0.25069047117039955,0.0,0.7554272310990426,0.0,0.0,22.99
0.705776787567053,0.0,0.9035245141598365,0.0,0.7554272310990426,0.0,0.0,16.49
0.4442940090891156,0.0,0.666775955962056,0.0,0.0,0.0,0.0,10.79
0.705776787567053,0.0,0.971312020442394,0.0,0.0,0.0,0.0,8.9
0.8730581254475995,0.9995883977244329,0.0445076736656046,0.0,0.8587899597780002,0.0,0.9998518655166256,0.0
1.0,0.0,0.6947422563708716,0.0,0.695115574719323,0.0,0.0,16.99
0.758594655242711,0.0,0.9065277602256234,0.0,0.695115574719323,0.0,0.0,22.99
0.705776787567053,0.9986529015454697,0.5120081894638036,0.0,0.0,0.9976646161866708,0.9990281346434793,21.72
0.705776787567053,0.0,0.1815019520972878,0.0,0.0,0.0,0.0,19.14
0.758594655242711,0.0,0.3715349288831262,0.0,0.0,0.0,0.0,53.0
0.9349152267470091,0.9758063300125593,0.48732551613400843,0.0,0.0,0.9902730643133089,0.9873392306834251,14.99
0.758594655242711,0.0,0.9035245141598365,0.0,0.695115574719323,0.0,0.0,12.99
0.6084539686796343,0.0,0.46197297859639147,0.0,0.0,0.0,0.0,319.99
0.705776787567053,0.9867263204213075,0.15309489158889494,0.0,0.0,0.9905594276315297,0.9873392306834251,8.99
0.4090506196723468,0.0,0.4446627466903976,0.0,0.0,0.0,0.0,9.5
0.8730581254475995,0.0,0.8422825529459157,0.0,0.695115574719323,0.0,0.0,11.77
0.48176328860691836,0.6894266231993326,0.9971512383419775,0.0,0.0,0.983008757790726,0.0,69.58
1.0,0.8739635084150654,0.35700422690163236,0.0,0.0,0.9850572361929181,0.0,30.8
0.758594655242711,0.962748707074761,0.9885785546682353,0.0,0.0,0.9960763471498789,0.9873392306834251,167.95
0.8143201609354145,0.0,0.30087255365505033,0.0,0.0,0.0,0.0,99.89
0.4442940090891156,0.0,0.7050762420057441,0.0,0.0,0.0,0.0,122.0
0.6084539686796343,0.0,0.7621923794045089,0.0,0.8055594147691001,0.0,0.0,23.99
0.6557635942374075,0.0,0.7979599612213948,0.0,0.7554272310990426,0.0,0.0,9.99
0.705776787567053,0.0,0.8265991824947683,0.0,0.9175030426109484,0.0,0.0,15.99
1.0,0.6894266231993326,0.7356083695423253,0.0,0.7554272310990426,0.9818399042599391,0.0,59.99
0.8143201609354145,0.9955237315421418,0.6162698374365357,0.0,0.695115574719323,0.996871412950595,0.9990281346434793,35.99
0.5637486613813445,0.0,0.5711728328452552,0.0,0.0,0.0,0.0,13.5
0.0,0.0,0.9942980941169247,0.0,0.0,0.0,0.0,59.99
0.758594655242711,0.0,0.8516179861710829,0.0,0.9393630513036474,0.0,0.0,22.0
0.758594655242711,0.0,0.645386991997712,0.0,0.8909729162061171,0.0,0.0,18.99
0.0,0.0,0.39976081945339187,0.0,0.0,0.0,0.0,99.99
0.8143201609354145,0.9993783393377272,0.6125792679517744,1.0,0.8864720370463305,0.9981335433584289,0.9998518655166256,16.88
0.758594655242711,0.9998187958482466,0.9885785546682353,0.0,0.0,0.9993571222646827,0.9998518655166256,44.99
0.0,0.0,0.8297485099741471,0.0,0.0,0.0,0.0,59.95
0.4090506196723468,0.0,0.755593193272076,0.0,0.0,0.0,0.0,15.0
0.8730581254475995,0.0,0.652557812554901,0.0,0.0,0.0,0.0,14.59
0.6557635942374075,0.0,0.5079381367051873,0.0,0.8751875680129666,0.0,0.0,46.0
0.6557635942374075,0.0,0.8265991824947683,0.0,0.695115574719323,0.0,0.0,56.69
0.705776787567053,0.0,0.8422825529459157,0.0,0.0,0.0,0.0,15.99
0.3157854286220116,0.0,0.9362731626810796,1.0,0.695115574719323,0.0,0.0,51.29
0.5215502798560964,0.0,0.18827539706089275,0.0,0.0,0.0,0.0,46.99
0.6084539686796343,0.0,0.6981959333181449,0.0,0.0,0.0,0.0,225.0
0.8143201609354145,0.0,0.11367861821583053,0.0,0.8055594147691001,0.0,0.0,9.99
0.6084539686796343,0.0,0.6738250407155622,0.0,0.0,0.0,0.0,14.99
0.8143201609354145,0.9987790111730203,0.9184878598307217,0.0,0.0,0.9975568825710281,0.9990281346434793,17.99
0.3448835089593717,0.0,0.9333215971724925,0.0,0.0,0.0,0.0,29.98
0.758594655242711,0.0,0.3904690598686026,0.0,0.695115574719323,0.0,0.0,5.9
0.758594655242711,0.9998055974686957,0.3810622996535392,0.0,0.695115574719323,0.9990122833134834,0.9998518655166256,20.97
0.705776787567053,0.9984623963685098,0.7085030511237548,0.0,0.0,0.9989934437689723,0.9990281346434793,140.0
0.6557635942374075,0.997563531477156,0.16041370997028015,0.0,0.0,0.9964022471921972,0.9990281346434793,14.99
0.6084539686796343,0.0,0.7016405653792153,0.0,0.0,0.0,0.0,17.4
0.5637486613813445,0.9947656304803719,0.4914839848263829,0.0,0.0,0.9951348480647072,0.9990281346434793,15.99
0.8143201609354145,0.0,0.924436668960258,0.0,0.8909729162061171,0.0,0.0,19.99
0.758594655242711,0.0,0.6381737737181268,0.0,0.0,0.0,0.0,24.99
0.8143201609354145,0.0,0.5360837226501586,0.0,0.8470395676234036,0.0,0.0,11.99
0.6084539686796343,0.0,0.3471473890077248,0.0,0.0,0.0,0.0,26.09
0.21734873339450195,0.819684587411129,0.48732551613400843,0.0,0.0,0.9812871496001189,0.0,27.95
0.6557635942374075,0.0,0.5634749904322701,0.0,0.7554272310990426,0.0,0.0,18.82
0.0,0.0,0.9971512383419775,0.0,0.0,0.0,0.0,11.99
0.9349152267470091,0.0,0.7687612664896345,0.0,0.8678652036489611,0.0,0.0,5.95
0.758594655242711,0.0,0.8328914622659155,0.0,0.7554272310990426,0.0,0.0,6.99
0.3448835089593717,0.0,0.9362731626810796,0.0,0.8307795046455165,0.0,0.0,16.99
0.5637486613813445,0.9758063300125593,0.4914839848263829,0.0,0.0,0.9870853166420591,0.9873392306834251,7.99
0.6084539686796343,0.0,0.9914405415665022,0.0,0.0,0.0,0.0,24.99
0.705776787567053,0.9997805256829267,0.4533607399674272,0.0,0.8812815895276936,0.9979027131409928,0.9998518655166256,4.99
0.6084539686796343,0.0,0.0868919862211624,0.0,0.695115574719323,0.0,0.0,13.88
0.2885645202218739,0.0,0.9065277602256234,0.0,0.0,0.0,0.0,23.99
0.8143201609354145,0.9957756464966415,0.9799657236177448,0.0,0.7554272310990426,0.9955659547472736,0.9990281346434793,15.99
0.8143201609354145,0.0,0.1815019520972878,0.0,0.7554272310990426,0.0,0.0,9.95
0.6084539686796343,0.0,0.8454004862374609,0.0,0.9175030426109484,0.0,0.0,8.99
0.3448835089593717,0.0,0.3421652595942315,0.0,0.0,0.0,0.0,9.94
0.6557635942374075,0.0,0.528122549836688,0.0,0.0,0.0,0.0,23.5
0.6557635942374075,0.9758063300125593,0.4914839848263829,0.0,0.0,0.9896239621477716,0.9873392306834251,12.99
0.6557635942374075,0.9984511175552162,0.40436520592255476,0.0,0.8909729162061171,0.9978660320652334,0.9990281346434793,29.99
0.0,0.0,0.7522820703995179,0.0,0.0,0.0,0.0,20.38
